S.No,actual,pred,alive,plod,name,title,male,culture,dateOfBirth,DateoFdeath,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive
988,1,1,0.786,0.214,Delonne Allyrion,Godsgrace,0.0,Dornish,,,,,,House Allyrion,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0267558528428093,1
1021,0,1,0.982,0.018,Elwood,,0.0,,,299.0,,,,House Tully,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,0
518,1,1,0.793,0.207,Galladon of Morne,Ser,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0,1
1609,1,0,0.245,0.755,Raymun Fossoway,Ser,1.0,,,,,,,House Fossoway of New Barrel,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.040133779264214,1
293,0,0,0.051,0.949,Aggar,,1.0,,,299.0,,,,House Greyjoy,,0.0,1.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0267558528428093,0
1760,1,1,0.572,0.428,Lothor Brune,Ser,1.0,,,,,,,House Brune of Brownhollow,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.137123745819397,1
853,1,1,0.786,0.214,Perwyn Osgrey,Coldmoat,0.0,,,,,,,House Osgrey,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0066889632107023,1
938,0,1,0.899,0.101,Bethany Rosby,Lady,0.0,,265.0,282.0,,,,House Rosby,Walder Frey,0.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,17.0,0.0,0,0.0,0.0668896321070234,0
439,0,0,0.07,0.93,Daeron II Targaryen,,1.0,,,,Naerys Targaryen,Aegon IV Targaryen,Baelor 'Breakspear' Targaryen,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,0.6666666666666666,1,1.0,0.765886287625418,0
1268,0,1,0.983,0.017,Orbert Caswell,Lord Commander of the Night's Watch,1.0,,,0.0,,,,House Caswell,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0568561872909698,0
642,1,1,0.848,0.152,Johanna Swann,,0.0,,,,,,,House Swann,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.020066889632107,1
784,1,1,0.574,0.426,Moreo Tumitis,,1.0,,268.0,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,37.0,0.0,0,0.0,0.0100334448160535,1
1206,1,1,0.585,0.415,Margot Lannister,Starpike,0.0,,,,,,,House Lannister,Titus Peake,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.0,0,0.0,0.020066889632107,1
1259,1,1,0.736,0.264,Norbert Vance,Lord of Atranta,1.0,,,,,,,House Vance of Atranta,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0367892976588628,1
1841,1,0,0.293,0.707,Tyrion Lannister,Hand of the King,1.0,,273.0,,,,,House Lannister,Tysha,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,32.0,0.8,1,1.0,1.0,1
1346,1,1,0.83,0.17,Rylene Florent,,0.0,,,,,,,House Florent,Rycherd Crane,0.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,,0.0,0,0.0,0.0702341137123745,1
1378,1,0,0.421,0.579,Sybelle Glover,Deepwood Motte,0.0,Northmen,,,,,,House Locke,Robett Glover,0.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.0,0,0.0,0.0702341137123745,1
933,1,1,0.59,0.41,Berena Hornwood,,0.0,Northmen,,,,,,House Hornwood,Leobald Tallhart,0.0,1.0,1.0,1.0,1.0,,,,0.0,1.0,0.0,,0.0,0,0.0,0.0635451505016722,1
717,1,1,0.843,0.157,Lucamore Strong,Ser,1.0,,,,,,,House Strong,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0167224080267558,1
253,1,1,0.916,0.084,Walton,,1.0,northmen,,,,,,House Bolton,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0468227424749163,1
995,1,1,0.94,0.06,Dickon Tarly,,1.0,,287.0,,,,,House Tarly,Eleanor Mooton,1.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,18.0,0.0,0,0.0,0.103678929765886,1
1714,0,1,0.778,0.222,Groleo,[1],0.0,Pentoshi,,300.0,,,,House Targaryen,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.110367892976588,0
1040,1,0,0.255,0.745,Franklyn Frey,Ser,1.0,Rivermen,,,,,,House Frey,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0367892976588628,1
305,0,0,0.031,0.969,Alicent Hightower,LadyQueenDowager Queen,0.0,,88.0,133.0,,,,House Hightower,Viserys I Targaryen,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,45.0,0.26666666666666666,1,0.0,0.267558528428093,0
291,1,1,0.76,0.24,Aethan,,0.0,,,,,,,Night's Watch,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0100334448160535,1
1544,1,1,0.557,0.443,Lyn Corbray,Ser,1.0,,,,,,,House Corbray,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0903010033444816,1
1488,0,1,0.504,0.496,Cragorn,,1.0,,,300.0,,,,House Greyjoy,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0234113712374581,0
1846,0,1,0.855,0.145,Torrhen Karstark,,1.0,Northmen,,298.0,,,,House Karstark,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.06666666666666667,1,0.0,0.0769230769230769,0
1457,1,1,0.823,0.177,Zia Frey,,0.0,,285.0,,,,,House Frey,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,20.0,0.0,0,0.0,0.0468227424749163,1
1930,0,0,0.199,0.801,Stalwart Shield,,0.0,,,300.0,,,,Unsullied,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0434782608695652,0
818,0,0,0.237,0.763,Ogo,Khal,1.0,Dothraki,,298.0,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0367892976588628,0
537,0,1,0.659,0.341,Gladden Wylde,Ser,1.0,,,298.0,,,,House Wylde,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0167224080267558,0
737,1,1,0.945,0.055,Lyonel Tyrell (son of Leo),,0.0,,,,,,,House Tyrell,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.130434782608695,1
519,1,1,0.997,0.003,Gallard,Archmaester,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
63,1,0,0.382,0.618,Quickfinger,,1.0,,,,,,,House Blackfyre,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0100334448160535,1
790,1,1,0.714,0.286,Mortimer Boggs,Ser,1.0,,,,,,,House Boggs,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
256,1,1,0.906,0.094,Blue Bard,,1.0,,,,,,,House Tyrell,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0535117056856187,1
1591,0,0,0.081,0.919,Otto Hightower,Ser,1.0,,,130.0,,,,House Hightower,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,1.0,0.371237458193979,0
557,1,1,0.998,0.002,Guyne,Archmaester,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0066889632107023,1
1034,1,1,0.991,0.009,Eyron Stark,King in the North,1.0,Northmen,,,,,,House Stark,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
1806,1,0,0.481,0.519,Wylis Manderly,Ser,1.0,,252.0,,,,,House Manderly,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,53.0,0.0,0,0.0,0.157190635451505,1
1255,1,0,0.456,0.544,Mysaria,Mistress of whisperers,0.0,Lysene,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
148,1,1,0.746,0.254,Sedgekins,,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0,1
913,1,1,0.813,0.187,Armond Caswell,Bitterbridge,1.0,,,,,,,House Caswell,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0066889632107023,1
1836,1,0,0.181,0.819,Tysha,,1.0,,271.0,,,,,,Tyrion Lannister,1.0,1.0,1.0,0.0,1.0,,,,1.0,1.0,0.0,34.0,0.06666666666666667,1,0.0,0.130434782608695,1
1372,0,0,0.276,0.724,Steffon Darklyn,Ser,0.0,,,129.0,,,,House Darklyn,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0936454849498327,0
1606,1,1,0.96,0.04,Ralf Stonehouse,Red Jester,1.0,Ironborn,,,,,,House Stonehouse,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0334448160535117,1
1481,1,1,0.687,0.313,Clayton Suggs,Ser,1.0,,,,,,,House Suggs,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0434782608695652,1
194,1,1,0.997,0.003,Thormor Ironmaker,,1.0,Ironborn,,,,,,House Ironmaker,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,1
1501,1,1,0.749,0.251,Edwyn Frey,,1.0,,259.0,,,,,House Frey,Janyce Hunter,0.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,0.0,46.0,0.0,0,0.0,0.147157190635451,1
533,1,1,0.712,0.288,Gerren,,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,1
195,1,1,0.908,0.092,Tim Stone,,0.0,,,,,,,Night's Watch,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,1
464,1,1,0.769,0.231,Donnis,,0.0,Northmen,,,,,,House Stark,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0066889632107023,1
1059,1,1,0.758,0.242,Glendon Hewett,Ser,1.0,,,,,,,House Hewett,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0267558528428093,1
494,1,1,0.796,0.204,Emrick,,1.0,,,,,,,Night's Watch,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0434782608695652,1
1456,1,1,0.795,0.205,Zhoe Blanetree,,0.0,,,,,,,House Blanetree,Tytos Frey,0.0,1.0,1.0,1.0,0.0,,,,0.0,1.0,0.0,,0.0,0,0.0,0.0501672240802675,1
1602,0,0,0.452,0.548,Pycelle,Grand Maester,1.0,,216.0,300.0,,,,House Lannister,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,84.0,0.0,0,1.0,0.638795986622073,0
884,1,1,0.607,0.393,Alekyne Florent,Brightwater,1.0,,,,,,,House Florent,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0668896321070234,1
103,1,1,0.987,0.013,Robin,,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,1
363,1,0,0.047,0.953,Bess Bracken,,0.0,,,,,,,House Bracken,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0301003344481605,1
1857,1,1,0.666,0.334,Clydas,,1.0,,240.0,,,,,Night's Watch,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,65.0,0.0,0,0.0,0.0635451505016722,1
1710,1,1,0.96,0.04,Gorold Goodbrother,Lord of Hammerhorn,1.0,Ironborn,,,,,,House Goodbrother,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0802675585284281,1
706,1,1,0.989,0.011,Liane Vance,,0.0,,,,,,,House Vance of Wayfarer's Rest,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,1
1799,0,0,0.053,0.947,Tywin Lannister,Casterly Rock,1.0,,242.0,300.0,,,,House Lannister,Joanna Lannister,1.0,1.0,1.0,1.0,1.0,,,,0.0,1.0,1.0,58.0,0.3333333333333333,1,1.0,1.0,0
1411,1,1,0.757,0.243,Tyana Wylde,,0.0,,,,,,,House Wylde,Aenys Frey,0.0,1.0,1.0,1.0,0.0,,,,0.0,1.0,0.0,,0.0,0,0.0,0.0501672240802675,1
616,1,1,0.76,0.24,Illifer,Ser,1.0,,240.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,65.0,0.0,0,0.0,0.040133779264214,1
1096,1,1,0.66,0.34,Hosman Norcross,Ser,1.0,,,,,,,House Norcross,Delena Florent,0.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,,0.0,0,0.0,0.0769230769230769,1
265,1,1,0.813,0.187,Wendell Webber,Ser,1.0,,,,,,,House Webber,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
936,1,1,0.982,0.018,Bhakaz zo Loraq,Cupbearer,1.0,Ghiscari,,,,,,House of Loraq,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0033444816053511,1
12,1,1,0.985,0.015,Will (orphan),,0.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0033444816053511,1
1775,1,0,0.477,0.523,Morros Slynt,Lord,1.0,,,,,,,House Slynt,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0434782608695652,1
97,1,1,0.906,0.094,Rickard Tyrell,,1.0,,,,,,,House Tyrell,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.123745819397993,1
1935,0,0,0.001,0.999,Rohanne Webber,Coldmoat,0.0,,185.0,,,,,House Webber,Simon Staunton,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,100.0,0.0,0,0.0,0.170568561872909,0
211,1,1,0.868,0.132,Tristan Ryger,,0.0,,,,,,,House Ryger,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0066889632107023,1
51,0,0,0.397,0.603,Joffrey Baratheon,,1.0,,,,Cersei Lannister,Robert Baratheon,Tommen Baratheon,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,,0.3333333333333333,1,1.0,1.0,0
1920,0,0,0.035,0.965,Drogo,Khal,0.0,Dothraki,267.0,298299.0,,,,,Daenerys Targaryen,1.0,1.0,1.0,0.0,1.0,,,,1.0,1.0,0.0,32.0,0.3333333333333333,1,1.0,0.558528428093645,0
179,1,0,0.296,0.704,Symon Stripeback,,1.0,,,,,,,House Targaryen,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0434782608695652,1
739,1,1,0.811,0.189,Maerie (Goodwife),Goodwife,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0033444816053511,1
1195,1,0,0.437,0.563,Edric Storm,,1.0,,287.0,,,,,House Baratheon,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,18.0,0.0,0,0.0,0.284280936454849,1
1744,1,0,0.041,0.959,Jeyne Poole,,0.0,Northmen,,,,,,House Poole,Ramsay Bolton,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,,0.06666666666666667,1,1.0,0.384615384615384,1
882,1,1,0.826,0.174,Albar Royce,Ser,1.0,,,,,,,House Royce of the Gates of the Moon,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0334448160535117,1
1162,1,1,0.559,0.441,Leona Woolfield,,0.0,,,,,,,House Woolfield,Wylis Manderly,0.0,0.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,,0.0,0,0.0,0.0468227424749163,1
886,1,1,0.724,0.276,Alester Norcross,,1.0,,290.0,,,,,House Norcross,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,0.0,15.0,0.0,0,0.0,0.0802675585284281,1
883,1,1,0.979,0.021,Alesander Staedmon,Broad Arch,0.0,,,,,,,House Staedmon,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0133779264214046,1
232,1,0,0.477,0.523,Urron Greyiron,,1.0,Ironborn,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.040133779264214,1
397,0,1,0.696,0.304,Lord Cafferen,Lord,1.0,,,282.0,,,,House Cafferen,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.020066889632107,0
768,1,1,0.835,0.165,Melaquin,Maester,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0,1
840,1,0,0.315,0.685,Owen,,1.0,,,,,,,Night's Watch,,0.0,0.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0367892976588628,1
1887,0,0,0.078,0.922,Pyg,,0.0,,,300.0,,,,Brave Companions,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0468227424749163,0
1250,1,1,0.756,0.244,Mylenda Caron,,1.0,,258.0,,,,,House Caron,Petyr Frey,0.0,1.0,1.0,1.0,0.0,,,,0.0,1.0,0.0,47.0,0.0,0,0.0,0.107023411371237,1
1665,1,1,0.934,0.066,Bran the Builder,King of Winter,0.0,First Men,,,,,,House Stark,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0903010033444816,1
1422,1,1,0.984,0.016,Uthor Tollett,Grey Glen,0.0,Valemen,,,,,,House Tollett,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
117,1,1,0.762,0.238,Rollam Westerling,,1.0,,290.0,,,,,House Westerling,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,0.0,15.0,0.0,0,0.0,0.0434782608695652,1
189,1,1,0.98,0.02,Terro,,1.0,Braavosi,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0133779264214046,1
627,1,0,0.467,0.533,Jayde,,0.0,,,,,,,Chataya's brothel,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.020066889632107,1
742,1,1,0.822,0.178,Malcolm,Ser,0.0,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0066889632107023,1
1507,0,0,0.061,0.939,Gerold Hightower,Ser,1.0,,,283.0,,,,House Hightower,,1.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,1.0,0.414715719063545,0
1797,1,0,0.399,0.601,Rakharo,Bloodrider,1.0,Dothraki,,,,,,House Targaryen,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.183946488294314,1
767,1,1,0.873,0.127,Meizo Mahr,,0.0,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0066889632107023,1
854,1,1,0.737,0.263,Peter Plumm,Ser,1.0,,,,,,,House Plumm,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0267558528428093,1
311,0,0,0.085,0.915,Alyn Velaryon,Lord of the Tides,1.0,Valyrian,115.0,171.0,,,,House Velaryon,Baela Targaryen,0.0,0.0,0.0,1.0,1.0,,,,0.0,1.0,1.0,56.0,0.0,0,0.0,0.160535117056856,0
37,1,1,0.998,0.002,Yna,,1.0,,,,,,,Happy Port,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.020066889632107,1
590,1,0,0.193,0.807,Harrold Osgrey,Ser,1.0,,,,,,,House Osgrey,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0234113712374581,1
1274,1,1,0.826,0.174,Osbert Serry,Lord of Southshield,0.0,,,,,,,House Serry,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0267558528428093,1
1936,1,1,0.93,0.07,Gormond Goodbrother,,1.0,Ironborn,282.0,,,,,House Goodbrother,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,23.0,0.0,0,0.0,0.040133779264214,1
1068,1,1,0.875,0.125,Grazdar zo Galare,Cupbearer,1.0,Ghiscari,,,,,,House of Galare,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
399,1,1,0.703,0.297,Cadwyn,Ser,0.0,,,,,,,House Lannister,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0,1
1217,1,0,0.483,0.517,Martyn Lannister,,1.0,,285.0,,,,,House Lannister,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,20.0,0.3333333333333333,1,0.0,0.137123745819397,1
434,0,0,0.0,1.0,Daena Targaryen,Princess,0.0,Valyrian,145.0,,,,,House Targaryen,Baelor I Targaryen,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,100.0,0.4666666666666667,1,0.0,0.227424749163879,0
769,1,1,0.734,0.266,Medwick Tyrell,Maester,1.0,,,,,,,,,0.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.120401337792642,1
1788,1,1,0.897,0.103,Rodrik Harlaw,Harlaw,1.0,Ironborn,,,,,,House Harlaw,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.160535117056856,1
965,1,1,0.968,0.032,Corliss Penny,Ser,0.0,,,,,,,House Penny,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.0234113712374581,1
1739,0,1,0.577,0.423,Imry Florent,Ser,1.0,,,299.0,,,,House Florent,,0.0,1.0,1.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.183946488294314,0
1222,0,0,0.36,0.64,Medgar Tully,Lord Paramount of the Trident,1.0,Rivermen,,209.0,,,,House Tully,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0167224080267558,0
834,1,1,0.988,0.012,Ossy,,0.0,,,,,,,House Royce of the Gates of the Moon,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0100334448160535,1
1359,1,1,0.711,0.289,Serwyn of the Mirror Shield,Ser,1.0,,,,,,,Kingsguard,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0,1
1099,0,1,0.598,0.402,Hubard Rambton,Ser,1.0,,,299.0,,,,House Rambton,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.020066889632107,0
1020,1,1,0.659,0.341,Elmar Frey,,1.0,,290.0,,,,,House Frey,,1.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,15.0,0.0,0,0.0,0.0668896321070234,1
1536,1,0,0.172,0.828,Kyle Condon,Ser,1.0,,,,,,,House Condon,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.040133779264214,1
543,1,0,0.434,0.566,Grance Morrigen,Ser,1.0,,,,,,,House Morrigen,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0100334448160535,1
1114,1,1,0.781,0.219,Janna Tyrell,,0.0,,,,,,,House Tyrell,Jon Fossoway,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,,0.0,0,0.0,0.177257525083612,1
766,1,1,0.997,0.003,Mela,,0.0,,,,,,,House Arryn,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0100334448160535,1
606,1,1,0.988,0.012,Hibald,,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0133779264214046,1
42,0,1,0.759,0.241,Young Henly,,1.0,,240.0,299.0,,,,Night's Watch,,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,59.0,0.0,0,0.0,0.0133779264214046,0
688,1,1,0.964,0.036,Larraq,,1.0,Ghiscari,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.020066889632107,1
340,1,1,0.983,0.017,Bearded Ben,,1.0,,,,,,,Night's Watch,,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0234113712374581,1
484,1,1,0.984,0.016,Eglantine,Septa,0.0,,,,,,,Faith of the Seven,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0066889632107023,1
1493,1,1,0.834,0.166,Dagmer,Foamdrinker,1.0,Ironborn,,,,,,House Greyjoy,,0.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,,0.0,0,0.0,0.120401337792642,1
6,1,0,0.021,0.979,Tommen Baratheon,,1.0,,,,Cersei Lannister,Robert Baratheon,Myrcella Baratheon,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,,0.3333333333333333,1,1.0,1.0,1
836,0,0,0.073,0.927,Othor,,1.0,,,298.0,,,,Night's Watch,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0568561872909698,0
696,1,1,0.998,0.002,Lenwood Tawney,,1.0,Ironborn,,,,,,House Tawney,,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0100334448160535,1
1610,0,0,0.374,0.626,Raymun Darry,Darry,1.0,,,298.0,,,,House Darry,,1.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0769230769230769,0
758,1,1,0.704,0.296,Mathos Mallarawan,,0.0,Qartheen,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0,0.0,0.0167224080267558,1
1693,0,0,0.152,0.848,Emmon Cuy,Ser,1.0,,,299.0,,,,House Cuy,,0.0,1.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,0,0.0,0.0367892976588628,0
1876,1,1,0.973,0.027,Qarl the Maid,,1.0,Ironborn,,,,,,,,0.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.0668896321070234,1
1805,1,1,0.503,0.497,Skahaz mo Kandaq,,0.0,Ghiscari,,,,,,House of Kandaq,,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,,0.0,0,0.0,0.197324414715719,1
